Fold,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
1,RF,15,XGBoost,0.9649122807017544,0.9855072463768116,0.9577464788732394,0.9714285714285714,0.9967245332459875,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean perimeter, mean radius, mean area, mean concavity, area error, worst concavity, mean texture, worst texture, radius error, worst compactness"
2,RF,15,Logistic Regression,0.9649122807017544,0.958904109589041,0.9859154929577465,0.9722222222222222,0.99475925319358,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, mean area, worst radius, mean concavity, mean radius, worst concavity, area error, worst texture, radius error, worst compactness, mean compactness"
2,RF,15,Random Forest,0.9473684210526315,0.9452054794520548,0.971830985915493,0.9583333333333334,0.9780543727481167,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, mean area, worst radius, mean concavity, mean radius, worst concavity, area error, worst texture, radius error, worst compactness, mean compactness"
2,RF,15,XGBoost,0.9298245614035088,0.9315068493150684,0.9577464788732394,0.9444444444444444,0.9901735997379626,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, mean area, worst radius, mean concavity, mean radius, worst concavity, area error, worst texture, radius error, worst compactness, mean compactness"
3,RF,15,Logistic Regression,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9871031746031746,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean area, area error, mean radius, worst concavity, mean texture, worst texture, radius error, worst compactness"
3,RF,15,Random Forest,0.9736842105263158,0.96,1.0,0.9795918367346939,0.9867724867724867,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean area, area error, mean radius, worst concavity, mean texture, worst texture, radius error, worst compactness"
3,RF,15,XGBoost,0.956140350877193,0.958904109589041,0.9722222222222222,0.9655172413793104,0.986441798941799,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean area, area error, mean radius, worst concavity, mean texture, worst texture, radius error, worst compactness"
4,RF,15,Logistic Regression,0.956140350877193,1.0,0.9305555555555556,0.9640287769784173,0.9986772486772486,"worst area, mean concave points, worst concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, mean radius, area error, worst concavity, worst compactness, radius error, worst texture, perimeter error"
4,RF,15,Random Forest,0.9473684210526315,1.0,0.9166666666666666,0.9565217391304348,0.9945436507936508,"worst area, mean concave points, worst concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, mean radius, area error, worst concavity, worst compactness, radius error, worst texture, perimeter error"
4,RF,15,XGBoost,0.956140350877193,0.9855072463768116,0.9444444444444444,0.9645390070921985,0.9970238095238095,"worst area, mean concave points, worst concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, mean radius, area error, worst concavity, worst compactness, radius error, worst texture, perimeter error"
5,RF,15,Logistic Regression,0.9823008849557522,0.9726027397260274,1.0,0.9861111111111112,0.999664654594232,"worst area, worst concave points, mean concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, radius error, mean compactness"
5,RF,15,Random Forest,0.9646017699115044,0.971830985915493,0.971830985915493,0.971830985915493,0.9902749832327298,"worst area, worst concave points, mean concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, radius error, mean compactness"
5,RF,15,XGBoost,0.9646017699115044,0.971830985915493,0.971830985915493,0.971830985915493,0.9932930918846412,"worst area, worst concave points, mean concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, radius error, mean compactness"
1,RF,20,Logistic Regression,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.9993449066491975,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean perimeter, mean radius, mean area, mean concavity, area error, worst concavity, mean texture, worst texture, radius error, worst compactness, mean compactness, worst smoothness, perimeter error, mean smoothness, worst symmetry"
1,RF,20,Random Forest,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.9983622666229938,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean perimeter, mean radius, mean area, mean concavity, area error, worst concavity, mean texture, worst texture, radius error, worst compactness, mean compactness, worst smoothness, perimeter error, mean smoothness, worst symmetry"
1,RF,20,XGBoost,0.9736842105263158,0.9857142857142858,0.971830985915493,0.9787234042553191,0.9980347199475925,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean perimeter, mean radius, mean area, mean concavity, area error, worst concavity, mean texture, worst texture, radius error, worst compactness, mean compactness, worst smoothness, perimeter error, mean smoothness, worst symmetry"
2,RF,20,Logistic Regression,0.9736842105263158,0.9594594594594594,1.0,0.9793103448275862,0.9970520799213888,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, mean area, worst radius, mean concavity, mean radius, worst concavity, area error, worst texture, radius error, worst compactness, mean compactness, perimeter error, worst smoothness, worst symmetry, mean texture, mean smoothness"
2,RF,20,Random Forest,0.956140350877193,0.9583333333333334,0.971830985915493,0.965034965034965,0.9875532263347527,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, mean area, worst radius, mean concavity, mean radius, worst concavity, area error, worst texture, radius error, worst compactness, mean compactness, perimeter error, worst smoothness, worst symmetry, mean texture, mean smoothness"
2,RF,20,XGBoost,0.9473684210526315,0.9452054794520548,0.971830985915493,0.9583333333333334,0.9924664264657713,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, mean area, worst radius, mean concavity, mean radius, worst concavity, area error, worst texture, radius error, worst compactness, mean compactness, perimeter error, worst smoothness, worst symmetry, mean texture, mean smoothness"
3,RF,20,Logistic Regression,0.9736842105263158,0.9726027397260274,0.9861111111111112,0.9793103448275862,0.986111111111111,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean area, area error, mean radius, worst concavity, mean texture, worst texture, radius error, worst compactness, perimeter error, mean compactness, worst smoothness, worst symmetry, compactness error"
3,RF,20,Random Forest,0.9736842105263158,0.96,1.0,0.9795918367346939,0.986441798941799,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean area, area error, mean radius, worst concavity, mean texture, worst texture, radius error, worst compactness, perimeter error, mean compactness, worst smoothness, worst symmetry, compactness error"
3,RF,20,XGBoost,0.9473684210526315,0.9459459459459459,0.9722222222222222,0.958904109589041,0.9857804232804233,"worst area, worst concave points, worst perimeter, mean concave points, worst radius, mean perimeter, mean concavity, mean area, area error, mean radius, worst concavity, mean texture, worst texture, radius error, worst compactness, perimeter error, mean compactness, worst smoothness, worst symmetry, compactness error"
4,RF,20,Logistic Regression,0.9736842105263158,1.0,0.9583333333333334,0.9787234042553191,0.9996693121693121,"worst area, mean concave points, worst concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, mean radius, area error, worst concavity, worst compactness, radius error, worst texture, perimeter error, mean compactness, mean texture, mean smoothness, worst symmetry, worst smoothness"
4,RF,20,Random Forest,0.9473684210526315,1.0,0.9166666666666666,0.9565217391304348,0.9971891534391535,"worst area, mean concave points, worst concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, mean radius, area error, worst concavity, worst compactness, radius error, worst texture, perimeter error, mean compactness, mean texture, mean smoothness, worst symmetry, worst smoothness"
4,RF,20,XGBoost,0.9649122807017544,1.0,0.9444444444444444,0.9714285714285714,0.998015873015873,"worst area, mean concave points, worst concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, mean radius, area error, worst concavity, worst compactness, radius error, worst texture, perimeter error, mean compactness, mean texture, mean smoothness, worst symmetry, worst smoothness"
5,RF,20,Logistic Regression,0.9911504424778761,0.9861111111111112,1.0,0.993006993006993,0.9986586183769282,"worst area, worst concave points, mean concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, radius error, mean compactness, worst smoothness, mean texture, concavity error, perimeter error, worst symmetry"
5,RF,20,Random Forest,0.9646017699115044,0.971830985915493,0.971830985915493,0.971830985915493,0.9931254191817572,"worst area, worst concave points, mean concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, radius error, mean compactness, worst smoothness, mean texture, concavity error, perimeter error, worst symmetry"
5,RF,20,XGBoost,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9936284372904092,"worst area, worst concave points, mean concave points, worst perimeter, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, radius error, mean compactness, worst smoothness, mean texture, concavity error, perimeter error, worst symmetry"
1,RF + DODA,5,Logistic Regression,0.9385964912280702,1.0,0.9014084507042254,0.9481481481481482,0.9977071732721913,"worst area, worst concave points, worst perimeter, mean concave points, worst radius"
1,RF + DODA,5,Random Forest,0.9473684210526315,0.9850746268656716,0.9295774647887324,0.9565217391304348,0.9959056665574845,"worst area, worst concave points, worst perimeter, mean concave points, worst radius"
