Run,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
5,DODA,5,Logistic Regression,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9969818913480886,"worst concave points, worst perimeter, worst radius, mean concave points, worst area"
5,ANOVA,5,Random Forest,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9860831656606304,"mean concave points, worst radius, worst perimeter, worst area, worst concave points"
5,DODA,5,Random Forest,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9862508383635145,"worst concave points, worst perimeter, worst radius, mean concave points, worst area"
5,ANOVA,5,XGBoost,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9775318578135479,"mean concave points, worst radius, worst perimeter, worst area, worst concave points"
5,DODA,5,XGBoost,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9775318578135479,"worst concave points, worst perimeter, worst radius, mean concave points, worst area"
5,ANOVA,10,Logistic Regression,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9969818913480886,"mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst radius, worst perimeter, worst area, worst concavity, worst concave points"
5,DODA,10,Logistic Regression,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9969818913480886,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity"
5,ANOVA,10,Random Forest,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9879275653923542,"mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst radius, worst perimeter, worst area, worst concavity, worst concave points"
5,DODA,10,Random Forest,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.988262910798122,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity"
5,ANOVA,10,XGBoost,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9798792756539235,"mean radius, mean perimeter, mean area, mean concavity, mean concave points, worst radius, worst perimeter, worst area, worst concavity, worst concave points"
5,DODA,10,XGBoost,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9782025486250838,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity"
