Fold,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
1,DODA,20,Logistic Regression,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.9996724533245988,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
2,DODA,20,Logistic Regression,0.9736842105263158,0.9594594594594594,1.0,0.9793103448275862,0.9980347199475925,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, worst smoothness, mean texture, concave points error"
3,DODA,20,Logistic Regression,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9854497354497354,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
4,DODA,20,Logistic Regression,0.9736842105263158,1.0,0.9583333333333334,0.9787234042553191,0.9996693121693121,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, perimeter error, radius error, area error, worst texture, worst symmetry, worst smoothness, mean texture, concave points error"
5,DODA,20,Logistic Regression,0.9911504424778761,0.9861111111111112,1.0,0.993006993006993,0.9986586183769282,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, area error, radius error, perimeter error, worst texture, worst smoothness, worst symmetry, mean texture, concave points error"
1,DODA,20,Random Forest,0.9824561403508771,1.0,0.971830985915493,0.9857142857142858,0.998689813298395,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
2,DODA,20,Random Forest,0.956140350877193,0.9583333333333334,0.971830985915493,0.965034965034965,0.9864068129708484,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, worst smoothness, mean texture, concave points error"
3,DODA,20,Random Forest,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9866071428571428,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
4,DODA,20,Random Forest,0.9385964912280702,1.0,0.9027777777777778,0.948905109489051,0.9955357142857143,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, perimeter error, radius error, area error, worst texture, worst symmetry, worst smoothness, mean texture, concave points error"
5,DODA,20,Random Forest,0.9646017699115044,0.971830985915493,0.971830985915493,0.971830985915493,0.9916163648558015,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, area error, radius error, perimeter error, worst texture, worst smoothness, worst symmetry, mean texture, concave points error"
1,DODA,20,XGBoost,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.9983622666229938,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
2,DODA,20,XGBoost,0.956140350877193,0.9459459459459459,0.9859154929577465,0.9655172413793104,0.9895185063871601,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, worst smoothness, mean texture, concave points error"
3,DODA,20,XGBoost,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9877645502645502,"worst perimeter, worst concave points, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, radius error, perimeter error, area error, worst texture, worst symmetry, mean texture, worst smoothness, concave points error"
4,DODA,20,XGBoost,0.9473684210526315,1.0,0.9166666666666666,0.9565217391304348,0.9986772486772486,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean radius, mean concavity, mean area, worst concavity, worst compactness, mean compactness, perimeter error, radius error, area error, worst texture, worst symmetry, worst smoothness, mean texture, concave points error"
5,DODA,20,XGBoost,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9919517102615695,"worst concave points, worst perimeter, worst radius, mean concave points, worst area, mean perimeter, mean radius, mean area, mean concavity, worst concavity, worst compactness, mean compactness, area error, radius error, perimeter error, worst texture, worst smoothness, worst symmetry, mean texture, concave points error"
